# timestamp,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z
2.259004153971000000e+12,-5.597099999999999992e-02,-4.567880000000000273e-01,-1.794499999999999915e-02,7.276937370716954900e-01,6.858302577961553625e-01,5.197410186240947541e-03,-8.426091857371776142e-03,-2.366577613208904404e-02,-8.535861134822606000e-02,-2.022715908725493308e-03
2.259009067301000000e+12,-5.608799999999999897e-02,-4.572089999999999765e-01,-1.795400000000000121e-02,7.276824975815114893e-01,6.858430433739506338e-01,5.152906432121786770e-03,-8.469584613699633266e-03,-2.381277056541672779e-02,-8.568526844478045745e-02,-1.831751581955567455e-03
2.259014011148000000e+12,-5.620499999999999802e-02,-4.576339999999999852e-01,-1.796400000000000080e-02,7.276642220789348858e-01,6.858614977212088570e-01,5.123514184788126660e-03,-8.513122411025217037e-03,-2.366578091895357380e-02,-8.596544350902185494e-02,-2.022716317859213700e-03
2.259018954996000000e+12,-5.632399999999999907e-02,-4.580600000000000227e-01,-1.797400000000000039e-02,7.276429993303704657e-01,6.858837984651249275e-01,5.101221030743631132e-03,-8.560675413524777150e-03,-2.407031931383456225e-02,-8.616769771171710335e-02,-2.022715908725493308e-03
2.259023898844000000e+12,-5.644400000000000112e-02,-4.584849999999999759e-01,-1.798500000000000099e-02,7.276204448259531166e-01,6.859071906612842495e-01,5.073846044864644897e-03,-8.591281138107118714e-03,-2.427259090470732308e-02,-8.596542612082749835e-02,-2.224987499598253277e-03
2.259028842691000000e+12,-5.656499999999999723e-02,-4.589110000000000134e-01,-1.799699999999999911e-02,7.275949235838099494e-01,6.859343717428989518e-01,5.056563548541651368e-03,-8.624884279074082616e-03,-2.447486744609669862e-02,-8.616771514081360273e-02,-2.427259581430776109e-03
2.259033786539000000e+12,-5.668700000000000128e-02,-4.593360000000000221e-01,-1.800900000000000070e-02,7.275764287355148685e-01,6.859534044925663654e-01,5.049120087330240952e-03,-8.657292463227654611e-03,-2.467713408645284129e-02,-8.596542612083872548e-02,-2.427259090471012813e-03
2.259038699869000000e+12,-5.680899999999999839e-02,-4.597580000000000000e-01,-1.802199999999999983e-02,7.275517211663925510e-01,6.859795735349095702e-01,5.032758312531322026e-03,-8.680872330657833646e-03,-2.483041033316919430e-02,-8.588879639833689461e-02,-2.645863396157257207e-03
2.259043643717000000e+12,-5.693299999999999750e-02,-4.601819999999999800e-01,-1.803599999999999995e-02,7.275386779532481141e-01,6.859934349419977151e-01,5.036037282098700454e-03,-8.683104917713454357e-03,-2.508167726819695784e-02,-8.576315452996034761e-02,-2.831802272215831057e-03
2.259048587565000000e+12,-5.705799999999999761e-02,-4.606049999999999867e-01,-1.805100000000000107e-02,7.275317329205307493e-01,6.860002950525604382e-01,5.041199998878991353e-03,-8.688209014009431325e-03,-2.528394885906971867e-02,-8.556088293909321074e-02,-3.034073863088590593e-03
2.259053531412000000e+12,-5.718299999999999772e-02,-4.610270000000000201e-01,-1.806800000000000073e-02,7.275196704954133287e-01,6.860142009581295941e-01,5.042473472319213695e-03,-8.689434594791716968e-03,-2.528395397324122509e-02,-8.535862861366906584e-02,-3.438617740360733806e-03
2.259058444742000000e+12,-5.727999999999999758e-02,-4.614280000000000048e-01,-1.809499999999999997e-02,7.275105419179563881e-01,6.860232223606130830e-01,5.038622248443622859e-03,-8.685633082219227849e-03,-1.974221149440545317e-02,-8.161470937377625356e-02,-5.495254745865290301e-03
2.259063388590000000e+12,-5.737799999999999845e-02,-4.618309999999999915e-01,-1.812400000000000122e-02,7.274984089689141564e-01,6.860361864616321137e-01,5.036853138031227931e-03,-8.682877366594635160e-03,-1.982261590551081740e-02,-8.151545112163800788e-02,-5.865876135304421216e-03
2.259068332438000000e+12,-5.747700000000000031e-02,-4.622319999999999762e-01,-1.815400000000000000e-02,7.274933417828010063e-01,6.860411940632484828e-01,5.034937079160223261e-03,-8.680986259776396485e-03,-2.002488749638357476e-02,-8.111090793989249315e-02,-6.068147726176479489e-03
2.259073276285000000e+12,-5.757500000000000118e-02,-4.626319999999999877e-01,-1.818499999999999978e-02,7.274914734036511677e-01,6.860427380656847207e-01,5.006003932950732482e-03,-8.688197258855119565e-03,-1.982261991684461377e-02,-8.090865272181635426e-02,-6.270420585940542253e-03
2.259078220133000000e+12,-5.767400000000000304e-02,-4.630299999999999971e-01,-1.821700000000000055e-02,7.274936610936429959e-01,6.860414024827552470e-01,4.972026569967279153e-03,-8.697360739160258508e-03,-2.002488749638357476e-02,-8.050409316727982767e-02,-6.472690907921999429e-03
2.259083133463000000e+12,-5.777100000000000291e-02,-4.634249999999999758e-01,-1.824900000000000133e-02,7.274998775741174928e-01,6.860350150889322762e-01,4.941952770951408072e-03,-8.706422939280072243e-03,-1.974221149257823771e-02,-8.039354164503087485e-02,-6.512894513015668983e-03
2.259088077311000000e+12,-5.786899999999999683e-02,-4.638200000000000101e-01,-1.828199999999999964e-02,7.275214038124272475e-01,6.860116432178059442e-01,4.915619133012066183e-03,-8.726169249867689673e-03,-1.982261590733274542e-02,-7.989727840201631126e-02,-6.674962499408037056e-03
2.259093021158000000e+12,-5.796699999999999769e-02,-4.642149999999999888e-01,-1.831599999999999895e-02,7.275500605333836690e-01,6.859822948546553389e-01,4.890200737483205509e-03,-8.750773556090182467e-03,-1.982261991502127715e-02,-7.989729455543789771e-02,-6.877235480721467613e-03
2.259097965006000000e+12,-5.806499999999999856e-02,-4.646089999999999942e-01,-1.834900000000000073e-02,7.275745270566587042e-01,6.859558843592828969e-01,4.866785186379993244e-03,-8.766444787803329489e-03,-1.982261590551081740e-02,-7.969500680378878432e-02,-6.674962498794759398e-03
2.259102908854000000e+12,-5.816400000000000042e-02,-4.650029999999999997e-01,-1.838300000000000003e-02,7.275999543942157644e-01,6.859293648385149655e-01,4.849356524212247374e-03,-8.780061239402697781e-03,-2.002488749638357476e-02,-7.969500680378878432e-02,-6.877234089666817672e-03
2.259107852701000000e+12,-5.826300000000000229e-02,-4.653959999999999764e-01,-1.841699999999999934e-02,7.276244775610828386e-01,6.859027620285919058e-01,4.835956941730227415e-03,-8.798671894291409251e-03,-2.002489154680741137e-02,-7.949275129186562927e-02,-6.877235480721467613e-03
2.259112766031000000e+12,-5.836199999999999721e-02,-4.657879999999999798e-01,-1.844900000000000012e-02,7.276436569741187022e-01,6.858818223220368715e-01,4.838572904432522984e-03,-8.801286423953428098e-03,-2.014926740150559462e-02,-7.978295779182492664e-02,-6.512894513618461972e-03
2.259117709879000000e+12,-5.846300000000000108e-02,-4.661810000000000120e-01,-1.847999999999999990e-02,7.276617290647079406e-01,6.858629727086693606e-01,4.836198201956963191e-03,-8.798951345207991701e-03,-2.042943067812909644e-02,-7.949273521292163358e-02,-6.270419317049239459e-03
2.259122653727000000e+12,-5.856399999999999800e-02,-4.665750000000000175e-01,-1.850900000000000115e-02,7.276807939373445278e-01,6.858421679982645847e-01,4.831779598285059971e-03,-8.795609067386682411e-03,-2.042943067812769131e-02,-7.969500680378878432e-02,-5.865876135304421216e-03
2.259127597574000000e+12,-5.866500000000000187e-02,-4.669699999999999962e-01,-1.853799999999999892e-02,7.276990571856695178e-01,6.858231445980730312e-01,4.838463045742574103e-03,-8.803217993140403583e-03,-2.042943481037967288e-02,-7.989729455543789771e-02,-5.865877321791509481e-03
2.259132541422000000e+12,-5.876699999999999979e-02,-4.673640000000000017e-01,-1.856500000000000164e-02,7.277141501042180272e-01,6.858072377890803706e-01,4.838157251205961462e-03,-8.802928412700403160e-03,-2.063170226900045215e-02,-7.969500680378878432e-02,-5.461332953559603839e-03
2.259137454752000000e+12,-5.886799999999999672e-02,-4.677569999999999784e-01,-1.859099999999999989e-02,7.277221451409813247e-01,6.857983454821378055e-01,4.834967815295859381e-03,-8.799792522565188027e-03,-2.055632330860714466e-02,-7.998648574537005340e-02,-5.291726792314514413e-03
2.259142368082000000e+12,-5.897000000000000158e-02,-4.681500000000000106e-01,-1.861600000000000060e-02,7.277341633568221724e-01,6.857854779721996863e-01,4.831701954851785191e-03,-8.796579436686418479e-03,-2.075985126215933174e-02,-7.998648574538134992e-02,-5.088198838764445425e-03
2.259147311930000000e+12,-5.907199999999999951e-02,-4.685469999999999913e-01,-1.863899999999999932e-02,7.277360734186830715e-01,6.857845866631407938e-01,4.826653971273426463e-03,-8.791571931471325180e-03,-2.063170226900045215e-02,-8.030182157640144980e-02,-4.652246590068563961e-03
2.259152255777000000e+12,-5.917300000000000337e-02,-4.689440000000000275e-01,-1.866299999999999903e-02,7.277348574564456163e-01,6.857857927521843200e-01,4.815609334945536793e-03,-8.780659422169351247e-03,-2.042943481037967288e-02,-8.030183781902139328e-02,-4.854519162862253913e-03
2.259157169107000000e+12,-5.927400000000000030e-02,-4.693390000000000062e-01,-1.868600000000000122e-02,7.277125336843874859e-01,6.858090027760557206e-01,4.797992542651702275e-03,-8.771194063752945150e-03,-2.055632330860714466e-02,-8.039354165247160344e-02,-4.681142931663600550e-03
2.259162112955000000e+12,-5.937400000000000316e-02,-4.697370000000000156e-01,-1.870899999999999994e-02,7.276953276486229916e-01,6.858279934789851540e-01,4.793326778143928296e-03,-8.766553334721394544e-03,-2.022715908725633560e-02,-8.050409316727982767e-02,-4.652246590068563961e-03
2.259167056803000000e+12,-5.947399999999999909e-02,-4.701130000000000031e-01,-1.873700000000000018e-02,7.276741044307919459e-01,6.858499595871504484e-01,4.788718235635331527e-03,-8.761989705032278627e-03,-2.022715908725493048e-02,-7.605411816807911007e-02,-5.663604544431662113e-03
2.259172000650000000e+12,-5.957400000000000195e-02,-4.704880000000000173e-01,-1.876500000000000043e-02,7.276427921651146269e-01,6.858838825972589648e-01,4.783333364761568895e-03,-8.756625456755718837e-03,-2.022716317859354213e-02,-7.585186191972648206e-02,-5.663605690006079559e-03
2.259176944498000000e+12,-5.967299999999999688e-02,-4.708620000000000028e-01,-1.879400000000000168e-02,7.276196849108665932e-01,6.859086626070604042e-01,4.787822395957376867e-03,-8.759045132561612754e-03,-2.002488749638217311e-02,-7.564957498633358146e-02,-5.865876135304421216e-03
2.259186832193000000e+12,-5.987300000000000261e-02,-4.716080000000000272e-01,-1.885300000000000170e-02,7.275701094932653934e-01,6.859616282198955917e-01,4.774754279866949905e-03,-8.746077955541602111e-03,-2.022716113292473070e-02,-7.544731102580956583e-02,-5.967012534212627964e-03
2.259191745523000000e+12,-5.997099999999999653e-02,-4.719769999999999799e-01,-1.888300000000000048e-02,7.275477789529876116e-01,6.859856844212484095e-01,4.765155072180294812e-03,-8.736564717445124625e-03,-1.994573944795481613e-02,-7.510181486015143904e-02,-6.105838606516911064e-03
2.259196689371000000e+12,-6.007099999999999940e-02,-4.723470000000000169e-01,-1.891400000000000026e-02,7.275223606008783817e-01,6.860117994228330796e-01,4.751570801282568174e-03,-8.723134076759656366e-03,-2.022715908725633560e-02,-7.484048862285377912e-02,-6.270419317049239459e-03
2.259201633219000000e+12,-6.017000000000000126e-02,-4.727160000000000251e-01,-1.894600000000000103e-02,7.274981712237286180e-01,6.860376696316619061e-01,4.751055961775893857e-03,-8.721603845516023162e-03,-2.002488749638357476e-02,-7.463821703197540125e-02,-6.472690907921999429e-03
2.259206577066000000e+12,-6.026900000000000313e-02,-4.730829999999999758e-01,-1.897799999999999834e-02,7.274769802211541458e-01,6.860605969397145509e-01,4.748478211340431687e-03,-8.719027913725826626e-03,-2.002489154680741137e-02,-7.423368886542620892e-02,-6.472692217149203509e-03
2.259211520914000000e+12,-6.036899999999999905e-02,-4.734479999999999800e-01,-1.901200000000000112e-02,7.274669222734619911e-01,6.860705349472033809e-01,4.748669272675108688e-03,-8.719220903085045729e-03,-2.022715908725493048e-02,-7.382913066848435790e-02,-6.877234089667519368e-03
2.259216434244000000e+12,-6.046800000000000092e-02,-4.738089999999999802e-01,-1.904700000000000143e-02,7.274579536571861293e-01,6.860813822547821017e-01,4.753908606791720434e-03,-8.724363790055192011e-03,-2.014926740150700668e-02,-7.347359123175652151e-02,-7.123478374270081868e-03
2.259221378092000000e+12,-6.056899999999999784e-02,-4.741710000000000091e-01,-1.908299999999999927e-02,7.274419754812779804e-01,6.860971480706141712e-01,4.761248871301701838e-03,-8.730629380513015361e-03,-2.042943067812769131e-02,-7.322231589587169243e-02,-7.281777271411635048e-03
2.259226321940000000e+12,-6.067100000000000271e-02,-4.745309999999999806e-01,-1.912099999999999911e-02,7.274318542181751335e-01,6.861081437726700427e-01,4.758441750863404845e-03,-8.727841064026567106e-03,-2.063170226900185381e-02,-7.281777271411495056e-02,-7.686320453157154987e-03
2.259231265787000000e+12,-6.077300000000000063e-02,-4.748890000000000056e-01,-1.915899999999999895e-02,7.274309821663402786e-01,6.861090024808675913e-01,4.765501420381432901e-03,-8.734816968204764040e-03,-2.063170644216440197e-02,-7.241324417936785551e-02,-7.686322007865293258e-03
2.259236209635000000e+12,-6.087499999999999856e-02,-4.752460000000000018e-01,-1.919799999999999979e-02,7.274402312812068283e-01,6.860988462844747060e-01,4.776368008096722531e-03,-8.744575191859163196e-03,-2.063170227089820841e-02,-7.221095794814443025e-02,-7.888592044755527236e-03
2.259241122965000000e+12,-6.097799999999999748e-02,-4.756000000000000227e-01,-1.923700000000000063e-02,7.274474055875257417e-01,6.860917545866811462e-01,4.783274828547111682e-03,-8.751396704550171504e-03,-2.096337921376845506e-02,-7.204889555023834269e-02,-7.937590187737824862e-03
2.259246066813000000e+12,-6.108199999999999741e-02,-4.759550000000000169e-01,-1.927600000000000147e-02,7.274583416804641933e-01,6.860799772757701920e-01,4.775005097400551735e-03,-8.744233711621789834e-03,-2.103624545074597035e-02,-7.180641475975675647e-02,-7.888592044029914957e-03
2.259251010660000000e+12,-6.118500000000000327e-02,-4.763089999999999824e-01,-1.931499999999999884e-02,7.274654264531260628e-01,6.860719822748970742e-01,4.776863741470030456e-03,-8.746086124166978920e-03,-2.083397807586830075e-02,-7.160415765879843408e-02,-7.888593640376336327e-03
2.259255954508000000e+12,-6.128900000000000320e-02,-4.766619999999999746e-01,-1.935500000000000068e-02,7.274704745331052047e-01,6.860669939722164878e-01,4.777774005571909510e-03,-8.746983430236322105e-03,-2.103624545074597035e-02,-7.140187157801124174e-02,-8.090863634902674059e-03
2.259260867838000000e+12,-6.139200000000000212e-02,-4.770119999999999916e-01,-1.939300000000000052e-02,7.274895715245971450e-01,6.860471312591641668e-01,4.776385991732204350e-03,-8.745622853303776367e-03,-2.096337921376845506e-02,-7.123478373611059900e-02,-7.734062234205885469e-03
2.259265811686000000e+12,-6.149799999999999711e-02,-4.773379999999999845e-01,-1.942699999999999982e-02,7.275066188106851239e-01,6.860293139480163616e-01,4.772024802861832282e-03,-8.742319269755610342e-03,-2.144078863446226280e-02,-6.594053863051771436e-02,-6.877234090299401935e-03
2.259270755533000000e+12,-6.160399999999999904e-02,-4.776630000000000043e-01,-1.946000000000000160e-02,7.275175357010892352e-01,6.860175367335068497e-01,4.763749074705111303e-03,-8.734156479068163476e-03,-2.144079296930893191e-02,-6.573828033043112307e-02,-6.674963848936037690e-03
2.259275699381000000e+12,-6.171000000000000096e-02,-4.779889999999999972e-01,-1.949199999999999891e-02,7.275235001385819134e-01,6.860106705295325735e-01,4.758592258533658748e-03,-8.730071383065937315e-03,-2.144078863249149203e-02,-6.594053862445234393e-02,-6.472690907921297733e-03
2.259280643229000000e+12,-6.181600000000000289e-02,-4.783140000000000169e-01,-1.952500000000000069e-02,7.275233663956477415e-01,6.860108056220839412e-01,4.751551695149097698e-03,-8.723114777823741742e-03,-2.144078863249149203e-02,-6.573826703358519319e-02,-6.674962498794759398e-03
2.259285556559000000e+12,-6.192000000000000282e-02,-4.786369999999999791e-01,-1.955600000000000047e-02,7.275266130535568143e-01,6.860075926326062445e-01,4.763563913979466935e-03,-8.734982490002696914e-03,-2.116690716925946972e-02,-6.573952899682705686e-02,-6.309366560067686085e-03
2.259290500406000000e+12,-6.202599999999999780e-02,-4.789630000000000276e-01,-1.958700000000000024e-02,7.275356520973564889e-01,6.859976679270430866e-01,4.762366961474343366e-03,-8.733814902429372015e-03,-2.144079296930752679e-02,-6.594055196222287085e-02,-6.270420585363773586e-03
2.259295444254000000e+12,-6.213099999999999873e-02,-4.792879999999999918e-01,-1.961699999999999902e-02,7.275324627578476644e-01,6.860008230197128798e-01,4.753372126951739551e-03,-8.724928592497014843e-03,-2.123851704161873119e-02,-6.573826703357396606e-02,-6.068147726176479489e-03
2.259300388102000000e+12,-6.223599999999999965e-02,-4.796130000000000115e-01,-1.964700000000000127e-02,7.275222459640776629e-01,6.860119152164482204e-01,4.745536032667226414e-03,-8.717171272266161994e-03,-2.123851704161873119e-02,-6.573826703358519319e-02,-6.068147726177181185e-03
2.259305331949000000e+12,-6.234200000000000158e-02,-4.799379999999999757e-01,-1.967599999999999905e-02,7.275160141371173061e-01,6.860190708080599054e-01,4.735611924310495144e-03,-8.707349154793868340e-03,-2.144079296930893191e-02,-6.573828033041989594e-02,-5.865877321791509481e-03
2.259310275797000000e+12,-6.244700000000000251e-02,-4.802620000000000222e-01,-1.970500000000000029e-02,7.275169626134861955e-01,6.860181349041187815e-01,4.732575433869358125e-03,-8.704348453611258571e-03,-2.123851704161873119e-02,-6.553599544271805633e-02,-5.865876135304421216e-03
2.259315189127000000e+12,-6.255099999999999549e-02,-4.805840000000000112e-01,-1.973400000000000154e-02,7.275049001883685529e-01,6.860320408096874933e-01,4.733848907309672407e-03,-8.705574034393547683e-03,-2.116690716925805765e-02,-6.553600104328193010e-02,-5.902310652966841209e-03
2.259320132975000000e+12,-6.265600000000000336e-02,-4.809069999999999734e-01,-1.976400000000000032e-02,7.274967966082157567e-01,6.860400683150215118e-01,4.729984574310694065e-03,-8.702753020644406895e-03,-2.123851704162013632e-02,-6.533372385182845132e-02,-6.068147726176479489e-03
2.259325076822000000e+12,-6.276199999999999835e-02,-4.812299999999999911e-01,-1.979300000000000156e-02,7.274875150852898598e-01,6.860492249064576997e-01,4.719086790040285737e-03,-8.690995105070563331e-03,-2.144079296930752679e-02,-6.533373706685885463e-02,-5.865877321792211177e-03
2.259330020670000000e+12,-6.286799999999999333e-02,-4.815510000000000068e-01,-1.982300000000000034e-02,7.274738887386812403e-01,6.860638777754599626e-01,4.733202827187069431e-03,-8.663167888643885303e-03,-2.144078863249008690e-02,-6.492918067009414984e-02,-6.068147726176479489e-03
2.259334964518000000e+12,-6.297300000000000120e-02,-4.818720000000000225e-01,-1.985200000000000159e-02,7.274747990027832234e-01,6.860629804693906264e-01,4.728154747207384545e-03,-8.658179585963581698e-03,-2.123851704162013632e-02,-6.492918067009414984e-02,-5.865876135304421216e-03
2.259339877848000000e+12,-6.307899999999999618e-02,-4.821900000000000075e-01,-1.988300000000000137e-02,7.274767472769110288e-01,6.860620505624596133e-01,4.725118353167473070e-03,-8.655159682246281114e-03,-2.157396307635961116e-02,-6.472188922907883002e-02,-6.309366560067686085e-03
