# timestamp,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.219931312357358000e+15,5.013999999999999707e-02,-4.562000000000000083e-03,8.179000000000000506e-03,4.799810017415587216e-01,9.867349317073728088e+00,1.452201759542518289e+00
1.219931317301206000e+15,4.800399999999999806e-02,1.830999999999999945e-03,9.247000000000000011e-03,4.760431667383381860e-01,9.841364907227932335e+00,1.454793870424212043e+00
1.219931322245054000e+15,4.907199999999999757e-02,5.035000000000000413e-03,9.247000000000000011e-03,5.000464076674686620e-01,9.799205740323731817e+00,1.429333851479656969e+00
1.219931327158384000e+15,4.374700000000000116e-02,9.292999999999999178e-03,8.179000000000000506e-03,5.165497141983135254e-01,9.772419285870883598e+00,1.398598714772872897e+00
1.219931332102231000e+15,3.948999999999999733e-02,1.141400000000000053e-02,7.111000000000000133e-03,5.243634991058583328e-01,9.769427851945458485e+00,1.370456262131493963e+00
1.219931337046079000e+15,3.521699999999999831e-02,1.354999999999999954e-02,6.058000000000000017e-03,5.384814630840187855e-01,9.757577296148264523e+00,1.316764240243025297e+00
1.219931341989927000e+15,3.096000000000000141e-02,1.673900000000000041e-02,7.111000000000000133e-03,5.566990927405129908e-01,9.732675314599680050e+00,1.268188407142776475e+00
1.219931346933774000e+15,2.244600000000000067e-02,1.887499999999999942e-02,8.179000000000000506e-03,5.805785719543909984e-01,9.706349335264624401e+00,1.236657317073728501e+00
1.219931351877622000e+15,1.605200000000000030e-02,2.419999999999999929e-02,6.058000000000000017e-03,5.899887592322822227e-01,9.703793555658670300e+00,1.212740722069731936e+00
1.219931356790952000e+15,9.658999999999999184e-03,2.313199999999999978e-02,3.922000000000000139e-03,6.059024276836686429e-01,9.727103427683669423e+00,1.197226428919694108e+00
1.219931361734800000e+15,3.265000000000000107e-03,2.207900000000000140e-02,4.989999999999999644e-03,6.200219074208996872e-01,9.754274481665296648e+00,1.190375944422037424e+00
1.219931366678648000e+15,-4.196000000000000077e-03,2.101099999999999843e-02,3.922000000000000139e-03,6.321235209590830850e-01,9.764383425852377840e+00,1.197353742517517361e+00
1.219931371622495000e+15,-7.385000000000000071e-03,2.313199999999999978e-02,7.169999999999000090e-04,6.377826110752191635e-01,9.769972351928091214e+00,1.206909537081843897e+00
1.219931376566343000e+15,-1.271100000000000008e-02,2.419999999999999929e-02,1.784999999999999911e-03,6.388345370773939047e-01,9.787367759429699277e+00,1.218050314926955702e+00
1.219931381510190000e+15,-1.803599999999999995e-02,2.207900000000000140e-02,-3.359999999999999814e-04,6.438793885120230875e-01,9.791557222975951547e+00,1.246071459997042830e+00
1.219931386454038000e+15,-2.230800000000000144e-02,2.207900000000000140e-02,-1.404000000000000083e-03,6.596639075867624102e-01,9.801219907586764535e+00,1.263847481503881154e+00
1.219931391367368000e+15,-2.336099999999999982e-02,1.994299999999999892e-02,-2.471999999999999805e-03,6.493444296153525475e-01,9.821679285192120190e+00,1.287695284565661291e+00
1.219931396311216000e+15,-2.656599999999999934e-02,1.780699999999999991e-02,-3.540000000000000178e-03,6.112782034077504090e-01,9.830751481499431677e+00,1.316995000161412799e+00
1.219931401255064000e+15,-2.763399999999999884e-02,1.780699999999999991e-02,-2.471999999999999805e-03,6.081959103667650135e-01,9.830738092369971426e+00,1.333731409035109561e+00
1.219931406198911000e+15,-2.656599999999999934e-02,1.673900000000000041e-02,-3.540000000000000178e-03,6.108335924939439776e-01,9.835121592659808343e+00,1.346899981580137684e+00
1.219931411142759000e+15,-2.656599999999999934e-02,1.673900000000000041e-02,-2.471999999999999805e-03,5.949146294950815594e-01,9.855437870585623372e+00,1.378962907752625089e+00
1.219931416086606000e+15,-2.549699999999999883e-02,1.568599999999999856e-02,-3.540000000000000178e-03,5.821057970032244011e-01,9.867334425972728695e+00,1.395156463433435690e+00
1.219931420999937000e+15,-2.442899999999999933e-02,1.568599999999999856e-02,-3.359999999999000180e-04,5.738397129307414302e-01,9.877343288847278302e+00,1.396715858396647691e+00
1.219931425943784000e+15,-2.230800000000000144e-02,1.568599999999999856e-02,-3.359999999999999814e-04,5.660435554972563788e-01,9.890882926002174003e+00,1.416631870590074893e+00
1.219931430918149000e+15,-2.336099999999999982e-02,1.568599999999999856e-02,-4.608000000000000117e-03,5.447778847408664138e-01,9.879686663706019445e+00,1.405997848307271259e+00
1.219931435861997000e+15,-2.017199999999999896e-02,1.354999999999999954e-02,-3.540000000000000178e-03,5.529043150928184547e-01,9.844231721908320409e+00,1.386614185153750567e+00
1.219931440805845000e+15,-1.803599999999999995e-02,1.461800000000000078e-02,-1.404000000000000083e-03,5.700854814994312791e-01,9.837720092740511291e+00,1.386201907425349544e+00
1.219931445719175000e+15,-1.803599999999999995e-02,1.248200000000000004e-02,7.169999999999999724e-04,5.765728568646926178e-01,9.833818572055001539e+00,1.385853428641064200e+00
1.219931450663023000e+15,-2.123999999999999846e-02,1.248200000000000004e-02,-3.359999999999000180e-04,5.803314258523777358e-01,9.820800702888863754e+00,1.371424663780857367e+00
1.219931455576353000e+15,-2.230800000000000144e-02,1.461800000000000078e-02,-3.359999999999999814e-04,5.698157111527213381e-01,9.815263856309671908e+00,1.371743288847278697e+00
1.219931460550718000e+15,-2.442899999999999933e-02,1.568599999999999856e-02,-3.359999999999999814e-04,5.679879452245774063e-01,9.829434596305940630e+00,1.368740146438360172e+00
1.219931465494565000e+15,-2.549699999999999883e-02,1.568599999999999856e-02,-1.404000000000000083e-03,5.791722583170555438e-01,9.805266486424235595e+00,1.358485796625178876e+00
1.219931470438413000e+15,-3.082299999999999970e-02,1.887499999999999942e-02,-1.404000000000000083e-03,5.784316480719067233e-01,9.786404555658670290e+00,1.356354240736163286e+00
1.219931475351743000e+15,-3.295900000000000218e-02,1.994299999999999892e-02,-4.608000000000000117e-03,5.703301430488080248e-01,9.805258427910400698e+00,1.363967713885084088e+00
1.219931480295591000e+15,-3.295900000000000218e-02,2.207900000000000140e-02,-4.608000000000000117e-03,5.757567408484242089e-01,9.834588833588936652e+00,1.383616907586762368e+00
1.219931485239439000e+15,-3.508000000000000007e-02,2.313199999999999978e-02,-4.608000000000000117e-03,5.646923666697210020e-01,9.835035515485612834e+00,1.382470293853754084e+00
1.219931490183286000e+15,-3.508000000000000007e-02,2.526899999999999979e-02,-4.608000000000000117e-03,5.433562961842678396e-01,9.839012055743825869e+00,1.377838296345680558e+00
1.219931495127134000e+15,-3.402700000000000169e-02,2.740499999999999881e-02,-6.728999999999999738e-03,5.493560001614127275e-01,9.871711648435185893e+00,1.392672852008799644e+00
1.219931500040464000e+15,-2.975500000000000020e-02,2.740499999999999881e-02,-5.661000000000000233e-03,5.482701433793374379e-01,9.871612715121109716e+00,1.427247998694775255e+00
1.219931504984312000e+15,-2.656599999999999934e-02,2.740499999999999881e-02,-5.661000000000000233e-03,5.395482775571331935e-01,9.853456072815967914e+00,1.471224431252423637e+00
1.219931509928159000e+15,-2.442899999999999933e-02,2.633699999999999930e-02,-4.608000000000000117e-03,5.284776294950815911e-01,9.856680407506056341e+00,1.479609777647694635e+00
1.219931514872007000e+15,-2.230800000000000144e-02,2.952600000000000016e-02,-4.608000000000000117e-03,5.246036852344569956e-01,9.870190555658670206e+00,1.461562055416550043e+00
1.219931519815855000e+15,-1.698300000000000157e-02,2.845800000000000066e-02,-3.540000000000000178e-03,5.298138153334842615e-01,9.870219258003130491e+00,1.449883888076026306e+00
1.219931524729185000e+15,-1.484700000000000082e-02,2.633699999999999930e-02,-1.404000000000000083e-03,5.346787145989146950e-01,9.863832714076256281e+00,1.427586426587380330e+00
1.219931529673032000e+15,-1.591499999999999859e-02,2.526899999999999979e-02,7.169999999999999724e-04,5.249601497961000618e-01,9.882568163887960111e+00,1.404370686362664600e+00
1.219931534616880000e+15,-1.484700000000000082e-02,2.419999999999999929e-02,7.169999999999999724e-04,5.081360184154124493e-01,9.898988907425350092e+00,1.392152073997825257e+00
1.219931539560728000e+15,-1.059000000000000045e-02,2.633699999999999930e-02,-1.404000000000000083e-03,5.314783025846067099e-01,9.880422736523399863e+00,1.403286577405004731e+00
1.219931544504575000e+15,-8.453000000000000444e-03,2.633699999999999930e-02,7.169999999999999724e-04,5.442111109945128034e-01,9.873791981584588484e+00,1.397928129409925280e+00
1.219931549448423000e+15,-7.385000000000000071e-03,2.845800000000000066e-02,1.784999999999999911e-03,5.159371108286500140e-01,9.885496926002174334e+00,1.370317610913806439e+00
1.219931554392271000e+15,-5.263999999999999582e-03,3.059399999999999967e-02,1.784999999999999911e-03,5.253071906606333608e-01,9.897041223774522223e+00,1.373185484514387378e+00
1.219931559305601000e+15,-5.263999999999999582e-03,2.845800000000000066e-02,3.922000000000000139e-03,5.551168582564456333e-01,9.893504856238671152e+00,1.394918858291045449e+00
1.219931564249448000e+15,-5.263999999999999582e-03,3.166200000000000264e-02,4.989999999999999644e-03,5.516387238233707579e-01,9.873438668503091264e+00,1.404073333238468058e+00
1.219931569193296000e+15,-3.128000000000000138e-03,3.378300000000000053e-02,3.922000000000000139e-03,5.522454630840187839e-01,9.855243259151576396e+00,1.401836611075219174e+00
1.219931574137144000e+15,-3.128000000000000138e-03,3.591899999999999954e-02,3.922000000000000139e-03,5.821483753271490258e-01,9.846720795779479118e+00,1.395670128741241411e+00
1.219931579080991000e+15,-2.060000000000000199e-03,3.485100000000000003e-02,4.989999999999999644e-03,6.064458334275244500e-01,9.854558037162549411e+00,1.393300759268286892e+00
1.219931584024839000e+15,-4.196000000000000077e-03,3.698699999999999904e-02,7.169999999999000090e-04,6.080258888396244954e-01,9.859635944417588505e+00,1.394838722235594908e+00
1.219931588938169000e+15,-3.128000000000000138e-03,3.805499999999999855e-02,-2.471999999999999805e-03,5.994090002959296948e-01,9.842710143640667653e+00,1.397656714181013671e+00
1.219931593882017000e+15,-2.060000000000000199e-03,3.912399999999999906e-02,-1.404000000000000083e-03,6.070738520087995971e-01,9.822918444336881549e+00,1.390265110994512776e+00
1.219931598825864000e+15,-4.196000000000000077e-03,4.124499999999999694e-02,-3.359999999999000180e-04,6.204644438323030364e-01,9.838106311895776557e+00,1.393596183820413614e+00
1.219931603769712000e+15,-5.263999999999999582e-03,4.124499999999999694e-02,-4.608000000000000117e-03,6.292717408124197664e-01,9.856321388920331827e+00,1.407520685270461369e+00
1.219931608713560000e+15,-5.263999999999999582e-03,4.657000000000000028e-02,-3.540000000000000178e-03,6.185777961035614503e-01,9.843672759070869915e+00,1.387281388561500961e+00
1.219931613626890000e+15,-5.263999999999999582e-03,4.657000000000000028e-02,-3.540000000000000178e-03,6.093291427701782448e-01,9.832622000017300579e+00,1.384406284913490381e+00
1.219931618570737000e+15,-6.316999999999999699e-03,4.338100000000000289e-02,-4.608000000000000117e-03,6.191957025274043014e-01,9.841643461691875316e+00,1.393459037413981694e+00
1.219931623514585000e+15,-6.316999999999999699e-03,4.550200000000000078e-02,-3.540000000000000178e-03,6.114789442606245462e-01,9.838907962837449617e+00,1.380425055412100033e+00
1.219931628458433000e+15,-6.316999999999999699e-03,4.657000000000000028e-02,-4.608000000000000117e-03,5.934685924939440138e-01,9.833146907425350136e+00,1.387729389090643695e+00
1.219931633402280000e+15,-6.316999999999999699e-03,4.657000000000000028e-02,-3.540000000000000178e-03,5.926690178595737102e-01,9.827983074921412765e+00,1.375146299592199917e+00
1.219931638315610000e+15,-4.196000000000000077e-03,4.550200000000000078e-02,-4.608000000000000117e-03,5.859747148078797707e-01,9.842882427579869642e+00,1.362766856864692899e+00
1.219931643259458000e+15,-6.316999999999999699e-03,4.444900000000000240e-02,-2.471999999999999805e-03,5.714103517622305395e-01,9.860248388924780727e+00,1.354156999834137398e+00
1.219931648203306000e+15,-5.263999999999999582e-03,4.444900000000000240e-02,-3.540000000000000178e-03,5.663150000000000128e-01,9.862631148152614102e+00,1.352627981584587635e+00
1.219931653147153000e+15,-5.263999999999999582e-03,4.550200000000000078e-02,-1.404000000000000083e-03,5.687238144847525101e-01,9.852233057015114426e+00,1.366400165582794202e+00
1.219931658091001000e+15,-8.453000000000000444e-03,4.657000000000000028e-02,-1.404000000000000083e-03,5.677606110752191348e-01,9.849489203771030432e+00,1.382570185319613287e+00
1.219931663004331000e+15,-5.263999999999999582e-03,4.870599999999999929e-02,-3.539999999999899997e-03,5.619531430488080570e-01,9.848181571689872627e+00,1.386795285888185791e+00
1.219931667917661000e+15,-6.316999999999999699e-03,5.082699999999999718e-02,-3.540000000000000178e-03,5.481851434139370927e-01,9.849465428310127280e+00,1.383891428588757577e+00
1.219931672861509000e+15,-7.385000000000000071e-03,4.977399999999999880e-02,-1.404000000000000083e-03,5.320770184154124394e-01,9.845757592493944443e+00,1.383636000000000088e+00
1.219931677805356000e+15,-7.385000000000000071e-03,5.082699999999999718e-02,-3.539999999999899997e-03,5.354914616918767800e-01,9.833622926820146048e+00,1.365766798744783239e+00
1.219931682749204000e+15,-9.919999999999000798e-04,5.082699999999999718e-02,-3.540000000000000178e-03,5.269130368352749061e-01,9.830498055577962191e+00,1.385497593023086393e+00
1.219931687693052000e+15,-9.920000000000000432e-04,5.403100000000000264e-02,-2.471999999999999805e-03,5.188755370818438628e-01,9.830738092579100140e+00,1.398629296148263368e+00
1.219931692636899000e+15,-5.263999999999999582e-03,5.722000000000000003e-02,-2.471999999999999805e-03,5.093961497961000395e-01,9.825161982140423689e+00,1.389529851945458638e+00
1.219931697580747000e+15,-4.196000000000000077e-03,6.149299999999999905e-02,-3.540000000000000178e-03,5.087161297372005953e-01,9.819185185153752826e+00,1.369436166411062805e+00
1.219931702494077000e+15,-5.263999999999999582e-03,6.361400000000000388e-02,-2.471999999999999805e-03,5.018400006610587161e-01,9.805426572037699628e+00,1.359350856916592187e+00
1.219931707437925000e+15,-6.316999999999999699e-03,6.361400000000000388e-02,-1.404000000000000083e-03,4.958711111603754107e-01,9.810542092776515233e+00,1.348600518334706067e+00
1.219931712381773000e+15,-6.316999999999999699e-03,6.468200000000000338e-02,1.784999999999899948e-03,5.134498179967947884e-01,9.825116260145792424e+00,1.350860576810932745e+00
1.219931717325620000e+15,-9.520999999999999949e-03,6.575000000000000289e-02,-2.471999999999900059e-03,5.127287220697319681e-01,9.811334555335843532e+00,1.368533555663119072e+00
1.219931722238950000e+15,-1.165799999999999996e-02,6.681800000000000239e-02,-2.471999999999999805e-03,5.050875713762356112e-01,9.801921285557655850e+00,1.369862143100707641e+00
1.219931727182798000e+15,-1.484700000000000082e-02,7.000699999999999978e-02,-2.471999999999999805e-03,5.233872039324428682e-01,9.812823314926955476e+00,1.369714722267148854e+00
1.219931732126646000e+15,-1.698300000000000157e-02,7.107499999999999929e-02,-2.471999999999999805e-03,5.370751482952446088e-01,9.810264109187235348e+00,1.368484702888863591e+00
1.219931737070493000e+15,-1.910399999999999945e-02,7.107499999999999929e-02,-1.404000000000000083e-03,5.241796664917691695e-01,9.809477351928091338e+00,1.380454240933580490e+00
1.219931742014341000e+15,-2.017199999999999896e-02,7.000699999999999978e-02,-3.539999999999899997e-03,5.197373519236433426e-01,9.826864148318476211e+00,1.382825259147125951e+00
1.219931746958189000e+15,-2.230800000000000144e-02,7.214399999999999979e-02,-4.608000000000000117e-03,5.231272405917901658e-01,9.831738980445996035e+00,1.402912524216465506e+00
1.219931751871519000e+15,-2.017199999999999896e-02,7.321199999999999930e-02,-4.608000000000000117e-03,5.349340037611965970e-01,9.839462432018610372e+00,1.416041426585635365e+00
1.219931756845884000e+15,-2.336099999999999982e-02,7.426499999999999768e-02,-3.540000000000000178e-03,5.545226510813640042e-01,9.837916827471280712e+00,1.422902043823474072e+00
1.219931761789731000e+15,-2.442899999999999933e-02,7.640099999999999669e-02,-1.404000000000000083e-03,5.586848893594401622e-01,9.839500887664605955e+00,1.441487220856349172e+00
1.219931766733579000e+15,-2.336099999999999982e-02,7.640099999999999669e-02,-2.471999999999999805e-03,5.516695554972563809e-01,9.840287648071907256e+00,1.459184185319613691e+00
1.219931771677427000e+15,-2.336099999999999982e-02,7.746899999999999620e-02,-3.540000000000000178e-03,5.394201109945128136e-01,9.848672185351167840e+00,1.479887759429699301e+00
1.219931776621274000e+15,-2.123999999999999846e-02,8.065799999999999359e-02,-1.404000000000000083e-03,5.283235561676968839e-01,9.881129367216056281e+00,1.493703869805032447e+00
1.219931781565122000e+15,-2.230800000000000144e-02,7.958999999999999408e-02,-1.404000000000000083e-03,5.311935000807063156e-01,9.881030981257312718e+00,1.490580499919293533e+00
1.219931786478452000e+15,-2.017199999999999896e-02,7.958999999999999408e-02,7.169999999999999724e-04,5.364705713935354892e-01,9.865199714442750789e+00,1.492487999669470877e+00
1.219931791422300000e+15,-1.910399999999999945e-02,8.279400000000000648e-02,7.169999999999999724e-04,5.294275924939439992e-01,9.851549907259487426e+00,1.493575703654319575e+00
1.219931796366148000e+15,-1.803599999999999995e-02,8.386200000000000598e-02,-1.404000000000000083e-03,5.124752938537540103e-01,9.851733316665139739e+00,1.489051518148923448e+00
1.219931801309995000e+15,-1.591499999999999859e-02,8.705100000000000338e-02,7.169999999999999724e-04,5.075017222671489581e-01,9.865668407506056781e+00,1.487094851842936993e+00
1.219931806253843000e+15,-1.698300000000000157e-02,8.918800000000000339e-02,1.784999999999999911e-03,5.062717036543195048e-01,9.851339981221308051e+00,1.473868814648831904e+00
1.219931811167173000e+15,-1.803599999999999995e-02,9.025600000000000289e-02,7.169999999999999724e-04,5.178331421260122802e-01,9.830052000330528728e+00,1.454518286218715151e+00
1.219931816111021000e+15,-1.377899999999999958e-02,9.130900000000000127e-02,1.784999999999999911e-03,5.282598147394125254e-01,9.831706075479278439e+00,1.440898498668344629e+00
1.219931821054868000e+15,-1.377899999999999958e-02,9.344500000000000028e-02,-3.359999999999999814e-04,5.056713885975054890e-01,9.832772314765543697e+00,1.434242759232282172e+00
